,track_id,track_artist,track_artistid,track_name,track_duration,track_popularity,track_releasedate,track_preview,track_image,track_url,track_playlist,track_genre,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence,key,key_confidence,mode,mode_confidence,number_of_sections,tempo,tempo_confidence,time_signature,time_signature_confidence
3341,5MHmD8cfTbudNLTWYA5QHJ,London Grammar,3Bd1cgCjtCI32PYvDC3ynO,Rooting For You,269565,0,2017,,https://i.scdn.co/image/ab67616d0000b2736152d9a4e00bd4d341b7f6b9,https://open.spotify.com/track/5MHmD8cfTbudNLTWYA5QHJ,eargasm | solitary confinement,metropopolis,0.915,0.33299999999999996,0.262,1.31e-06,0.0889,0.0361,0.156,2.0,0.905,1.0,0.754,12.0,106.21600000000001,0.038,4.0,0.040999999999999995
3342,5ExIjNVCeigpRtqAc47jKQ,SOHN,6XZYAWJLL8UIbxAqjKj3cg,Rennen,197720,0,2016-12-16,,https://i.scdn.co/image/ab67616d0000b2732874abca174a8a5563b2f9c9,https://open.spotify.com/track/5ExIjNVCeigpRtqAc47jKQ,eargasm | solitary confinement,electropop,0.914,0.33799999999999997,0.15,0.28800000000000003,0.11599999999999999,0.032,0.172,9.0,0.97,0.0,0.769,12.0,101.94,0.008,4.0,0.971
3343,4RefpIQy0lZRRlkG6p4zPJ,Ian William Craig,0romFcKJdf5jOe6S8row0Q,"Arrive, Arrive",159746,0,2016-07-08,,https://i.scdn.co/image/ab67616d0000b27394407d8c77fb1a2be977e0f0,https://open.spotify.com/track/4RefpIQy0lZRRlkG6p4zPJ,eargasm | solitary confinement,ambient,0.9940000000000001,0.17300000000000001,0.134,0.946,0.336,0.0364,0.0372,4.0,0.11599999999999999,0.0,0.426,12.0,105.495,0.055999999999999994,4.0,0.245
3344,3ZReTtt0VD8uMGbpUTUy6q,Julien Baker,12zbUHbPHL5DGuJtiUfsip,Funeral Pyre,278814,36,2017-01-06,https://p.scdn.co/mp3-preview/fe25f65637b61dae0d0b120fcadd28b3f31e95e6?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273264348d5cbbef6f14fac625b,https://open.spotify.com/track/3ZReTtt0VD8uMGbpUTUy6q,eargasm | solitary confinement,ambient folk,0.932,0.272,0.183,3.18e-05,0.11,0.0314,0.0385,4.0,0.941,1.0,0.88,12.0,75.346,0.29600000000000004,4.0,0.33
3345,4FPXDNB60dDSqKe1xby7Oo,Echos,6SnMMbLQ4iS8WIyt3ksmCR,Leave Your Lover,260076,0,2016-10-14,,https://i.scdn.co/image/ab67616d0000b27338a2e0850ac6c603d0cc7494,https://open.spotify.com/track/4FPXDNB60dDSqKe1xby7Oo,eargasm | solitary confinement,indie electropop,0.615,0.484,0.35700000000000004,7.45e-05,0.0795,0.0302,0.0398,5.0,0.465,0.0,0.594,12.0,100.05,0.18600000000000003,4.0,0.877
3346,42YrWn7KYjhJ2GfjTJ3HSY,Charlotte Day Wilson,3GQboECxDT1xqPPWC30p7v,Work,224714,58,2016-04-14,,https://i.scdn.co/image/ab67616d0000b27331e03b8de9c07a1277bd0a72,https://open.spotify.com/track/42YrWn7KYjhJ2GfjTJ3HSY,eargasm | solitary confinement,alternative r&b,0.5329999999999999,0.6659999999999999,0.29600000000000004,0.25,0.0768,0.0286,0.15,1.0,0.0,1.0,0.099,12.0,130.047,0.593,3.0,0.983
3347,528cn9VuUcjioySL0258gV,Sampha,2WoVwexZuODvclzULjPQtm,(No One Knows Me) Like the Piano,218160,0,2017-01-12,,https://i.scdn.co/image/ab67616d0000b273c5b448ab369b6eb7ee1f9bd6,https://open.spotify.com/track/528cn9VuUcjioySL0258gV,eargasm | solitary confinement,alternative r&b,0.976,0.619,0.198,0.0019100000000000002,0.10400000000000001,0.0344,0.179,10.0,0.711,1.0,0.627,12.0,128.998,0.094,4.0,0.9840000000000001
3348,1MeVTXtqhNrYZpUj31eucF,Rosie Carney,3Aut8hgiqZSy2qmJluZMU9,Awake Me,257582,0,2017-01-23,,https://i.scdn.co/image/ab67616d0000b27320c67ff6412dd088b3dc2fef,https://open.spotify.com/track/1MeVTXtqhNrYZpUj31eucF,eargasm | solitary confinement,indie folk,0.958,0.521,0.15,0.0258,0.083,0.0316,0.0394,4.0,0.589,1.0,0.66,12.0,117.17200000000001,0.039,4.0,0.8390000000000001
3349,4UmuBF2XzW3EkO0rfrnYNO,Bonobo,0cmWgDlu9CwTgxPhf403hb,Break Apart,274693,43,2016-12-07,https://p.scdn.co/mp3-preview/b8f12939a8f1d238a0b0eaac7263e8ff1c09fdc8?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b27302f1993f72997778dd0dda93,https://open.spotify.com/track/4UmuBF2XzW3EkO0rfrnYNO,eargasm | solitary confinement,downtempo,0.8640000000000001,0.648,0.45799999999999996,0.0944,0.366,0.0311,0.0848,5.0,0.494,1.0,0.5539999999999999,12.0,119.96,0.773,4.0,1.0
3350,32bUcsIMroThI7e1y5kaCu,Sorority Noise,7jXQfCP0xRnnind08ie0zT,A Better Sun,196118,0,2017-02-17,,https://i.scdn.co/image/ab67616d0000b2734c326b897df2e65a1a2d9287,https://open.spotify.com/track/32bUcsIMroThI7e1y5kaCu,eargasm | solitary confinement,alternative emo,0.12300000000000001,0.607,0.607,0.0202,0.094,0.0332,0.335,1.0,0.862,1.0,0.5920000000000001,12.0,84.025,0.085,4.0,1.0
